202777986 logdeltaQ 0.307263 1.358239 0.030315 -2.67713 2.733789 1879.425 1.007234
202777986 logQ0 -6.94618 0.485317 0.011149 -8.04426 -6.08334 1572.425 1.008023
202777986 logperiod 2.863173 0.234448 0.005436 2.427712 3.379053 1509.003 1.008688
202777986 logamp -14.4580 0.490420 0.011051 -15.1982 -13.4564 2014.325 1.005156
202777986 logs2 -22.2730 1.263079 0.016371 -24.8403 -20.0937 5917.460 1.000184
202777986 acfpeak 7.059090      
202787389 mix 0.521092 0.224350 0.003666 0.138762 0.958590 2842.971 1.003043
202787389 logdeltaQ -0.13238 1.848453 0.032469 -3.63036 3.005676 3169.564 1.005039
202787389 logQ0 -7.14735 0.457904 0.009212 -7.91054 -6.17449 2448.566 1.005848
202787389 logperiod 3.265912 0.236677 0.005218 2.814306 3.583816 2196.678 1.007229
202787389 logamp -13.5069 0.514341 0.008468 -14.3188 -12.4781 3018.411 1.003184
202787389 logs2 -20.8108 1.335004 0.018384 -23.5512 -18.5066 5375.023 1.002237
202787389 acfpeak 7.508583      
202799845 mix 0.131034 0.204416 0.007361 2.393365 0.677530 636.8938 1.018897
202799845 logdeltaQ 0.788149 2.664931 0.082097 -3.65553 7.707183 841.4532 1.015630
202799845 logQ0 -3.47546 0.785216 0.017167 -5.01362 -1.98449 2030.820 1.005890
202799845 logperiod 3.028366 0.222116 0.006361 2.679963 3.497708 1001.482 1.009717
202799845 logamp -16.6111 0.609034 0.011626 -17.7597 -15.4018 3003.606 1.004745
202799845 logs2 -23.2195 1.361750 0.020137 -25.9994 -21.1812 4572.565 1.002201
202799845 acfpeak 29.93217      
202802691 mix 0.682879 0.179661 0.003117 0.374106 0.999600 3263.160 1.002525
202802691 logdeltaQ -2.53622 1.484977 0.023520 -5.21736 0.619359 3391.074 1.001984
202802691 logQ0 -7.00196 0.846453 0.015510 -8.52539 -5.42078 2960.998 1.002934
202802691 logperiod 2.890529 0.435483 0.008115 2.122658 3.636215 2882.190 1.003405
202802691 logamp -14.5462 0.314564 0.005691 -15.0722 -13.9260 2853.889 1.002355
202802691 logs2 -22.3160 1.255295 0.014806 -24.8466 -20.1049 5638.166 1.001120
202802691 acfpeak 30.28972      
202808840 mix 0.665270 0.226216 0.004532 0.241061 0.999956 2079.659 1.005294
202808840 logdeltaQ 1.133375 1.237496 0.017005 -1.43826 3.476020 4735.084 1.001620
202808840 logQ0 -8.01997 0.348599 0.005188 -8.61394 -7.32352 4359.438 1.001878
202808840 logperiod 3.385938 0.168672 0.002641 3.076390 3.639585 3958.710 1.002292
202808840 logamp -14.1636 0.466411 0.009738 -14.7739 -13.1884 1920.728 1.006883
202808840 logs2 -22.1966 1.261663 0.019186 -24.7284 -20.0215 4163.444 1.002090
202808840 acfpeak 3.544868      
202811921 mix 0.395572 0.277341 0.007424 0.004371 0.903009 1298.254 1.011245
202811921 logdeltaQ -0.21686 4.218376 0.060843 -10.2963 7.326799 4135.889 1.002420
202811921 logQ0 0.284208 2.884901 0.120262 -6.98455 3.819090 511.3070 1.024313
202811921 logperiod 3.472562 0.099622 0.003068 3.257198 3.595315 950.0261 1.014884
202811921 logamp -16.6933 0.687381 0.009211 -17.9362 -15.2948 6192.349 1.001419
202811921 logs2 -20.6815 1.295104 0.021414 -23.3527 -18.7850 3461.287 1.001746
202811921 acfpeak 3.442711      
202816723 mix 0.852749 0.129549 0.002002 0.585814 0.999974 4318.300 1.001416
202816723 logdeltaQ -5.60451 3.118273 0.039728 -11.9749 -0.75519 6157.582 1.001304
202816723 logQ0 1.018163 0.233335 0.002956 0.577934 1.489499 5892.491 1.001088
202816723 logperiod 0.360914 0.019276 0.000208 0.321941 0.397465 8830.624 1.001576
202816723 logamp -15.2555 0.176479 0.002686 -15.5653 -14.9027 4455.769 1.001732
202816723 logs2 -23.2900 1.236037 0.014031 -25.7367 -21.0679 7660.642 1.000906
202816723 acfpeak 2.073799      
202818856 mix 0.654767 0.217665 0.003575 0.271853 0.999615 2632.277 1.003747
202818856 logdeltaQ 0.925115 1.217885 0.021732 -1.75577 3.098047 3228.602 1.003650
202818856 logQ0 -7.24079 0.366713 0.006228 -7.95196 -6.49388 3235.644 1.004109
202818856 logperiod 2.891589 0.175487 0.003010 2.532304 3.244746 3393.909 1.004312
202818856 logamp -14.6573 0.408842 0.006854 -15.2739 -13.8187 2470.300 1.003871
202818856 logs2 -22.5131 1.235828 0.015860 -25.0529 -20.3811 6165.812 1.000780
202818856 acfpeak 25.65177      
202822405 mix 0.118896 0.090956 0.001373 0.007620 0.288662 4941.971 1.002634
202822405 logdeltaQ -0.00723 1.186230 0.016033 -2.54823 2.163545 5533.103 1.000391
202822405 logQ0 -4.44990 0.538206 0.007853 -5.55303 -3.39181 5588.062 1.000950
202822405 logperiod 3.014232 0.193842 0.003100 2.670855 3.443959 4517.611 1.001620
